state,GEOID,votes_dem,votes_rep,votes_total,pct_dem_lead,official_boundary
AL,01103-TRI-COUNTY VFD,67,604,678,-0.792,true
AL,01103-TRINITY MUN BLDG,273,1218,1512,-0.625,true
AL,01103-TURNER SURLES COMM CTR,207,17,227,0.837,true
AL,01103-UNION HILL SR CTR,262,1596,1892,-0.7051,true
AL,01103-W MORGAN E LAWRENCE W&S,105,667,783,-0.7178,true
AL,01103-WESTMEADE BAPT CH,361,405,780,-0.0564,true
AL,01105-ARMORY,1129,387,1528,0.4856,true
AL,01105-COMMUNITY LIFE BLDG,849,58,910,0.8692,true
AL,01105-EAST PERRY,33,82,115,-0.4261,true
AL,01105-HAMBURG VFD,127,79,208,0.2308,true
AL,01105-HEIBERGER,45,196,241,-0.6266,true
AL,01105-HINTON HALL,108,3,111,0.9459,true
AL,01105-NORTH PERRY,41,133,174,-0.5287,true
AL,01105-OFS FIRE STATION,96,115,211,-0.09,true
AL,01105-RADFORDVILLE,61,57,119,0.0336,true
AL,01105-SEVERE,15,56,71,-0.5775,true
AL,01105-UNIONTOWN CITY HALL,378,41,420,0.8024,true
AL,01105-WEST PERRY,292,62,357,0.6443,true
AL,01107-ALICEVILLE,1166,480,1657,0.414,true
AL,01107-BENEVOLA,6,47,54,-0.7593,true
AL,01107-BETHLEHEM,4,126,130,-0.9385,true
AL,01107-CARROLLTON / SPEEDS MILL,403,654,1064,-0.2359,true
AL,01107-COCHRANE/DANCY,118,62,180,0.3111,true
AL,01107-ETHELSVILLE,28,95,123,-0.5447,true
AL,01107-FAIRVIEW/ZION,43,818,872,-0.8888,true
AL,01107-FORREST,22,213,239,-0.7992,true
AL,01107-GORDO,333,1105,1445,-0.5343,true
AL,01107-KIRK,14,248,262,-0.8931,true
AL,01107-LIBERTY,70,236,307,-0.5407,true
AL,01107-MACEDONIA,152,35,188,0.6223,true
AL,01107-MCSHAN,24,86,110,-0.5636,true
AL,01107-PALMETTO,20,219,239,-0.8326,true
AL,01107-PICKENSVILLE,165,139,307,0.0847,true
AL,01107-PINE GROVE,30,98,128,-0.5313,true
AL,01107-REFORM,470,711,1192,-0.2022,true
AL,01107-SAPPS,299,66,367,0.6349,true
AL,01107-SPRING HILL,21,27,48,-0.125,true
AL,01109-ANTIOCH CH OF CHRIST,44,266,311,-0.7138,true
AL,01109-BANKS VOTING CTR #1,24,83,108,-0.5463,true
AL,01109-BANKS VOTING CTR #2,46,268,318,-0.6981,true
AL,01109-BRUNDIDGE STATION,96,160,263,-0.2433,true
AL,01109-CHINA GROVE CO_ BLDG_,68,119,189,-0.2698,true
AL,01109-COLLEGEDALE CH OF CHRIST,461,901,1378,-0.3193,true
AL,01109-EBENEZER VOTING CTR #1,21,50,72,-0.4028,true
AL,01109-EBENEZER VOTING CTR #2,13,88,103,-0.7282,true
AL,01109-ENON CO BLDG,20,201,221,-0.819,true
AL,01109-FIRST BAPT CHURCH,363,690,1065,-0.307,true
AL,01109-GALLOWAY RD COMM CTR,567,238,810,0.4062,true
AL,01109-GOLDEN SATELLITE BLDG,126,149,279,-0.0824,true
AL,01109-GOSHEN TOWN HALL,57,335,393,-0.7074,true
AL,01109-HAMILTON CROSS ROADS,21,162,184,-0.7663,true
AL,01109-HENDERSON VOTING CTR #1,17,148,165,-0.7939,true
AL,01109-HENDERSON VOTING CTR #2,16,150,167,-0.8024,true
AL,01109-HEPHZIBAH VOTING CTR #1,52,358,412,-0.7427,true
AL,01109-HEPHZIBAH VOTING CTR #2,32,107,140,-0.5357,true
AL,01109-JOSIE CO BLDG,35,186,221,-0.6833,true
AL,01109-MEEKSVILLE STORM SHELTER,201,215,418,-0.0335,true
AL,01109-NEEDMORE VOTING CTR #1,30,46,76,-0.2105,true
AL,01109-NEEDMORE VOTING CTR #2,4,97,101,-0.9208,true
AL,01109-OAK BOWERY CH OF CHRIST,56,92,148,-0.2432,true
AL,01109-PIKE CO COURTHOUSE,588,238,839,0.4172,true
AL,01109-RURAL HOME CO BLDG,135,331,469,-0.4179,true
AL,01109-SACO VFD #1,6,2,8,0.5,true
AL,01109-SACO VFD #2,30,17,48,0.2708,true
AL,01109-SPRINGHILL HOUSING,93,117,212,-0.1132,true
AL,01109-SPRINGHILL VFD,43,286,329,-0.7386,true
AL,01109-SWEET PILGRIM CH,50,74,124,-0.1935,true
AL,01109-TARENTUM COMM CLUBHOUSE,67,292,359,-0.6267,true
AL,01109-TENNILLE METHODIST CH,7,92,100,-0.85,true
AL,01109-TROY PUBLIC LIBRARY,893,287,1190,0.5092,true
AL,01109-TROY REC CTR,617,1379,2014,-0.3784,true
AL,01111-BACON LEVEL,25,253,278,-0.8201,true
AL,01111-BETHEL,11,286,298,-0.9228,true
AL,01111-FOSTERS CROSSROADS,66,835,908,-0.8469,true
AL,01111-GRAHAM,18,201,222,-0.8243,true
AL,01111-LEVEL ROAD,69,342,415,-0.6578,true
AL,01111-MIDWAY,129,406,537,-0.5158,true
AL,01111-MOORES STORE,13,390,405,-0.9309,true
AL,01111-MORRISON XR FD,77,547,627,-0.7496,true
AL,01111-NATIONAL GUARD ARMORY,963,1704,2687,-0.2758,true
AL,01111-NEW HOPE,33,316,351,-0.8063,true
AL,01111-OMAHA,23,258,284,-0.8275,true
AL,01111-OPHELIA,23,234,260,-0.8115,true
AL,01111-PINE HILL,24,301,326,-0.8497,true
AL,01111-ROCK MILLS,28,322,354,-0.8305,true
AL,01111-TIN SHOP,25,477,505,-0.895,true
AL,01111-WADLEY,64,317,383,-0.6606,true
AL,01111-WEDOWEE CITY HALL,213,1080,1299,-0.6674,true
AL,01111-WEHADKEE,39,109,149,-0.4698,true
AL,01111-WILSON STORE,19,164,185,-0.7838,true
AL,01111-WOODLAND FIRE DEPT_,58,560,618,-0.8123,true
AL,01113-AUSTIN SUMBRY PARK,775,224,1013,0.5439,true
AL,01113-CENTRAL ACTIVITES BLDG,877,969,1872,-0.0491,true
AL,01113-COTTONTON VFD,136,337,479,-0.4196,true
AL,01113-CRAWFORD COMM CTR,464,1466,1945,-0.5152,true
AL,01113-CVCC,782,346,1142,0.3818,true
AL,01113-DIXIE VFD,104,279,384,-0.4557,true
AL,01113-FT_ MITCHELL COMM CTR,1325,892,2241,0.1932,true
AL,01113-GOLDEN ACRES BAPT,228,459,693,-0.3333,true
AL,01113-HATCHECHUBBEE VFD,76,89,172,-0.0756,true
AL,01113-HURTSBORO CITY VFD,456,155,618,0.4871,true
AL,01113-LADONIA VFD,1006,1701,2735,-0.2541,true
AL,01113-MARTIN IDLE COMM CTR,967,1828,2829,-0.3043,true
AL,01113-MT OLIVE SUNDERLAND VFD,865,184,1054,0.6461,true
AL,01113-OLD COUNTY C_H_,381,715,1107,-0.3017,true
AL,01113-PHENIX CITY YOUTH CTR,472,74,549,0.725,true
AL,01113-PITTSVIEW VFD,211,113,325,0.3015,true
AL,01113-RUSSELL COUNTY C_H_,459,161,628,0.4745,true
AL,01113-SPENCER REC CTR,838,86,932,0.8069,true
AL,01115-ARGO CITY HALL,804,2471,3299,-0.5053,true
AL,01115-ASHVILLE CITY HALL,264,777,1046,-0.4904,true
AL,01115-BRANCHVILLE CUMBERLAND,299,1685,2017,-0.6872,true
AL,01115-CEDAR GROVE BAPTIST CH,254,816,1080,-0.5204,true
AL,01115-CELEBRATIONS,156,1151,1310,-0.7595,true
AL,01115-CHANDLER MT_ COMM_ CTR_,16,152,168,-0.8095,true
AL,01115-COOK SPRGS BAPTIST CH,80,758,843,-0.8043,true
AL,01115-CROPWELL BAPTIST CH,572,2693,3293,-0.6441,true
AL,01115-FAIRVIEW CH,10,169,180,-0.8833,true
AL,01115-FRIENDSHIP BAPTIST CH,127,1312,1452,-0.8161,true
AL,01115-GALLANT VFD,14,157,171,-0.8363,true
AL,01115-GUM SPRGS CH,42,505,554,-0.8357,true
AL,01115-MOODY CIVIC CTR_,1307,4206,5584,-0.5192,true
AL,01115-NEW HOPE BAPTIST CH,100,766,870,-0.7655,true
AL,01115-NEW LONDON VFD,133,685,821,-0.6724,true
AL,01115-NORTH VALLEY CH,848,1908,2785,-0.3806,true
AL,01115-ODENVILLE CIVIC CTR_,356,1975,2344,-0.6907,true
AL,01115-PELL CITY BOYS&GIRLS CLUB,674,1668,2362,-0.4208,true
AL,01115-PINEDALE VFD,30,599,632,-0.9003,true
AL,01115-POPLAR SPRGS CH,44,442,486,-0.8189,true
AL,01115-PRESCOTT BAPTIST CH,102,786,893,-0.766,true
AL,01115-RAGLAND TOWN HALL,137,827,971,-0.7106,true
AL,01115-RIVERSIDE COMM CTR,225,1016,1250,-0.6328,true
AL,01115-SHOAL CREEK COMM_ CTR_,50,455,509,-0.7957,true
AL,01115-SLATE UNION CH,39,567,609,-0.867,true
AL,01115-SPRINGVILLE 1ST UNITED,671,4462,5194,-0.7299,true
AL,01115-STEELE COMM_ CTR_,39,610,652,-0.8758,true
AL,01115-WATTSVILLE VFD,46,805,854,-0.8888,true
AL,01115-WHITES CHAPEL TOWN HALL,149,676,836,-0.6304,true
AL,01115-WOLF CREEK VFD,52,402,461,-0.7592,true
AL,01117-1ST CHRISTIAN CH,1021,1864,2947,-0.2861,true
AL,01117-ASBURY UN METHODIST,643,2079,2781,-0.5164,true
AL,01117-BEULAH BAPTIST CHURCH,65,277,343,-0.6181,true
AL,01117-CALERA BAPTIST CHURCH,1781,2550,4387,-0.1753,true
AL,01117-CHELSEA CHURCH OF GOD,707,2654,3420,-0.5693,true
AL,01117-CHELSEA COMM_ CTR_,271,1561,1851,-0.6969,true
AL,01117-CHRIST CH UNITED METHODIST,349,1082,1455,-0.5038,true
AL,01117-CHURCH AT BROOKHILLS,1434,2196,3705,-0.2057,true
AL,01117-CHURCH AT CAHABA BEND,1010,2897,3958,-0.4768,true
AL,01117-CHURCH OF JESUS CHRIST,1109,2206,3369,-0.3256,true
AL,01117-DOUBLE OAK CH- CHELSEA,622,1923,2592,-0.5019,true
AL,01117-DUNNAVANT COMM_ CTR_,43,395,441,-0.7982,true
AL,01117-EVANGEL PRESBY_ CH,1183,2661,3925,-0.3766,true
AL,01117-FOUNDERS CLUBHOUSE,747,2352,3143,-0.5107,true
AL,01117-GREYSTONE FARMS CLUB,196,667,884,-0.5328,true
AL,01117-HARPERSVILLE COMM_ CTR_,278,740,1027,-0.4499,true
AL,01117-HEARDMONT PARK SR_ COMM CTR,519,1813,2414,-0.536,true
AL,01117-HELENA COMM_ CTR_,2423,5289,7843,-0.3654,true
AL,01117-HOPE MOUNTAIN CH,1909,2598,4582,-0.1504,true
AL,01117-KINGWOOD CHURCH,2803,4936,7849,-0.2718,true
AL,01117-MCCHESNEY STUDENT CTR_,1473,1885,3411,-0.1208,true
AL,01117-MEADOWBROOK BAPTIST,711,2036,2796,-0.4739,true
AL,01117-NEW HOPE CUMBERLAND,388,1431,1874,-0.5566,true
AL,01117-NEW LIFE ASSEMBLY GOD,233,1175,1417,-0.6648,true
AL,01117-NORTH SHELBY BAPTIST,663,1694,2389,-0.4316,true
AL,01117-OLD MILL SQUARE,628,2590,3247,-0.6043,true
AL,01117-PEA RIDGE COMM_ CTR_,36,345,386,-0.8005,true
AL,01117-PELHAM CIVIC COMPLEX,3163,4936,8264,-0.2145,true
AL,01117-RIVERCHASE BAPTIST,696,1298,2050,-0.2937,true
AL,01117-RIVERCHASE CHURCH CHRIST,1278,3050,4430,-0.4,true
AL,01117-SHELBY CO_ SERVICES BLDG_,1101,3402,4577,-0.5027,true
AL,01117-SHOAL CREEK TOWN HALL,406,1446,1874,-0.555,true
AL,01117-SOUTH SHELBY BAPT_ CH,186,1833,2028,-0.8121,true
AL,01117-VALLEYDALE BAPTIST,1106,3168,4403,-0.4683,true
AL,01117-VANDIVER SR_ CTR_,59,704,769,-0.8388,true
AL,01117-VINCENT REVIVAL CTR_,314,912,1232,-0.4854,true
AL,01117-WESTWOOD BAPTIST CH,1310,3054,4428,-0.3939,true
AL,01117-WILSONVILLE UMC,223,1967,2207,-0.7902,true
AL,01119-BELLAMY COMMUNITY CTR,221,31,253,0.751,true
AL,01119-BOYD TRAILER,100,41,142,0.4155,true
AL,01119-COATOPA BEL FIRE DEPT,141,133,274,0.0292,true
AL,01119-CUBA COMMUNITY CTR,379,203,587,0.2998,true
AL,01119-EMELLE SUMTER TOWN HALL,160,92,252,0.2698,true
AL,01119-EPES COMMUNITY CTR,226,43,272,0.6728,true
AL,01119-GAINESVILLE COMMUNITY CTR,263,44,311,0.7042,true
AL,01119-GEIGER TOWN HALL,112,36,148,0.5135,true
AL,01119-LIVINGSTON CIVIC CTR,928,605,1550,0.2084,true
AL,01119-PANOLA TRAILER,178,29,207,0.7198,true
AL,01119-WARD COMMUNITY CTR,139,76,215,0.293,true
AL,01119-WHITFIELD TRAILER,62,4,67,0.8657,true
AL,01119-YORK SUMTER RESCUE,816,205,1029,0.5938,true
AL,01121-ANTIOCH BAPT CH,756,2104,2896,-0.4655,true
AL,01121-BEMISTON REC CTR,68,254,324,-0.5741,true
AL,01121-BERNEYS STATION VFD,193,127,325,0.2031,true
AL,01121-BETHEL BAPT CH,373,215,590,0.2678,true
AL,01121-BON AIR BAPTIST CH,230,205,440,0.0568,true
AL,01121-CENTRAL AL COMM COLL,543,635,1185,-0.0776,true
AL,01121-COUNTY LINE VFD,44,407,454,-0.7996,true
AL,01121-EASTABOGA BAPTIST CH,199,627,829,-0.5163,true
AL,01121-FAYETTEVILLE UMC,126,773,904,-0.7157,true
AL,01121-IRONATON VFD,118,660,781,-0.694,true
AL,01121-J CRAIG SMITH COMM CTR,1941,3452,5443,-0.2776,true
AL,01121-KINGSTON BAPT CH,215,106,328,0.3323,true
AL,01121-LIMBAUGH COMM CTR,826,1654,2492,-0.3323,true
AL,01121-LINCOLN OLD HS GYM,971,2348,3341,-0.4122,true
AL,01121-MABRA CTR,1314,330,1655,0.5946,true
AL,01121-MUNFORD OLD HS GYM,350,1170,1529,-0.5363,true
AL,01121-OAK GROVE CITY HALL,363,783,1153,-0.3643,true
AL,01121-RENFROE VFD,252,909,1176,-0.5587,true
AL,01121-RUSSELL CHAPEL BAPT,49,674,727,-0.8597,true
AL,01121-SPRING ST COMM CTR,593,1389,1999,-0.3982,true
AL,01121-ST ANDREWS METHODIST,139,613,758,-0.6253,true
AL,01121-STEMLEY VFD+,384,1088,1480,-0.4757,true
AL,01121-SYCAMORE NUTRITION CTR,127,284,413,-0.3801,true
AL,01121-TALLADEGA CENTRAL HS GYM,198,118,317,0.2524,true
AL,01121-WALDO CITY HALL,65,342,409,-0.6773,true
AL,01121-WINTERBORO OLD HIGH SCH GYM,461,833,1302,-0.2857,true
AL,01123-A/C HOU AUTH Y&A SERVICE,361,380,748,-0.0254,true
AL,01123-ALEX CITY FIRE LAKE HILL,138,785,935,-0.692,true
AL,01123-ALEX CITY NATIONAL GUARD,463,1370,1851,-0.49,true
AL,01123-CHURCH OF GOD'S GRACE,78,205,283,-0.4488,true
AL,01123-COOPER COMM CTR,793,482,1282,0.2426,true
AL,01123-COUNTY CAREER TECH,549,102,655,0.6824,true
AL,01123-DADEVILLE REC CTR,571,855,1438,-0.1975,true
AL,01123-DAVISTON COMM CTR,32,223,257,-0.7432,true
AL,01123-DUNCAN MEMORIAL COMM CTR,283,684,978,-0.41,true
AL,01123-EAGLE CREEK V_ H_,26,265,293,-0.8157,true
AL,01123-FELLOWSHIP BAPT CH,23,118,143,-0.6643,true
AL,01123-HACKNEYVILLE COMM CTR,38,727,767,-0.8983,true
AL,01123-HILLABEE BAPTIST CH,36,464,501,-0.8543,true
AL,01123-JACKSONS GAP V_F_D_,193,1021,1222,-0.6776,true
AL,01123-MANOY V_ H_,122,924,1053,-0.7616,true
AL,01123-MARY'S CROSS ROADS V_ H_,113,166,282,-0.1879,true
AL,01123-NEW PACES PT_ V_F_D_,271,1442,1732,-0.6761,true
AL,01123-NEW SITE TOWN HALL,48,532,580,-0.8345,true
AL,01123-OURTOWN V_F_D_,113,678,800,-0.7063,true
AL,01123-PEARSON CHAPEL,32,213,246,-0.7358,true
AL,01123-PENTECOST U_M_C_,21,120,142,-0.6972,true
AL,01123-REELTOWN FIRE DEPT_,125,1072,1204,-0.7865,true
AL,01123-ROCKY CREEK BAPTIST CH,48,440,489,-0.8016,true
AL,01123-TALLASSEE CITY HALL,107,493,612,-0.6307,true
AL,01123-UNION COMM BUILDING,97,820,927,-0.7799,true
AL,01123-WALL STREET COMM CTR,294,303,603,-0.0149,true
AL,01125-ABERNANT BAPT CH,87,886,981,-0.8145,true
AL,01125-ALBERTA BAPT CH,1772,820,2649,0.3594,true
AL,01125-BELK ACTIVITY CTR,2802,1484,4341,0.3036,true
AL,01125-BOBBY MILLER ACTIVITY,3543,3042,6681,0.075,true
AL,01125-BUHL VFD STATION,27,452,483,-0.8799,true
AL,01125-CARROLLS CRK BAPT CH,507,2958,3497,-0.7009,true
AL,01125-CH OF THE HIGHLANDS,1310,2628,4024,-0.3275,true
AL,01125-CHAPEL HILL BAPT,547,2096,2677,-0.5786,true
AL,01125-COALING TOWN HALL,299,1383,1700,-0.6376,true
AL,01125-COKER TOWN HALL,63,703,770,-0.8312,true
AL,01125-COMM CH COTTONDALE,486,956,1462,-0.3215,true
AL,01125-CORNERSTONE BAPT CH,735,91,833,0.7731,true
AL,01125-COTTONDALE,295,745,1051,-0.4282,true
AL,01125-COUNTY CTHS ANNEX,427,386,841,0.0488,true
AL,01125-COUNTY RD CAMP #3,98,659,761,-0.7372,true
AL,01125-COVENANT CH,1429,1829,3290,-0.1216,true
AL,01125-DAYSTAR FAMILY CH,702,1542,2297,-0.3657,true
AL,01125-DUNCANVILLE MIDDLE SCH,425,1466,1902,-0.5473,true
AL,01125-ECHOLA FIRE DEPT,30,336,368,-0.8315,true
AL,01125-ELROD VFD STATION,30,262,292,-0.7945,true
AL,01125-FLATWOODS BAPT CH,790,1426,2249,-0.2828,true
AL,01125-FOREST LAKE METHODIST,298,277,584,0.036,true
AL,01125-FOSTERS FIRE DEPT,355,803,1168,-0.3836,true
AL,01125-GRACE PRES_ CHURCH,1649,490,2176,0.5326,true
AL,01125-G_G_ HARDIN COMM CTR,196,1232,1437,-0.7209,true
AL,01125-HAGLER COMM CTR,21,237,259,-0.834,true
AL,01125-KELLERMAN ANTIOCH BAPT,21,184,205,-0.7951,true
AL,01125-LAKEVIEW BAPT CH,360,2376,2754,-0.732,true
AL,01125-MARY PHELPS CTR,1349,3089,4531,-0.384,true
AL,01125-MAYFIELD FIRE DEPT,6,110,118,-0.8814,true
AL,01125-MCABEE CTR,1090,801,1927,0.15,true
AL,01125-MCDONALD HUGHES COMM,1521,76,1609,0.8981,true
AL,01125-MONTGOMERY FIRE DEPT,87,960,1058,-0.8251,true
AL,01125-MT OLIVE BAPT CH,194,1199,1403,-0.7163,true
AL,01125-NEW LIFE BAPT CH,1443,261,1722,0.6864,true
AL,01125-NEW ZION MISSIONARY CH,493,217,721,0.3828,true
AL,01125-NORTHPORT CITY HALL,1093,2172,3311,-0.3259,true
AL,01125-NORTHPORT COMM CTR,813,847,1689,-0.0201,true
AL,01125-NORTHSIDE LIONS CLUB,59,972,1034,-0.883,true
AL,01125-PETERSON COMM CH,95,614,719,-0.7218,true
AL,01125-ROMULUS FIRE DEPT_,55,309,366,-0.694,true
AL,01125-SHERIFF FIRING RANGE,22,337,359,-0.8774,true
AL,01125-SOMA CH,828,381,1230,0.3634,true
AL,01125-STATION #2 CARROLLS CRK,165,1011,1188,-0.7121,true
AL,01125-STILLMAN COLLEGE WYNN BLDG,1999,152,2195,0.8415,true
AL,01125-TANNEHILL VALLEY BAPT,526,1500,2042,-0.477,true
AL,01125-U OF A STUDENT REC CTR,527,508,1057,0.018,true
AL,01125-UNITY BAPT CH,272,118,394,0.3909,true
AL,01125-UNIVERSITY MALL,899,684,1608,0.1337,true
AL,01125-VANCE ACTIVITY BLDG,271,1207,1489,-0.6286,true
AL,01125-WESLEY CHAPEL COMM CTR,178,501,685,-0.4715,true
AL,01125-WHITSON PLACE CH,3,49,52,-0.8846,true
AL,01125-WINDHAM SPRINGS BAPT CH,20,252,276,-0.8406,true
AL,01125-YELLOW CREEK BAPT CH,87,648,741,-0.7571,true
AL,01127-ARGO FIRE DEPT_,46,282,330,-0.7152,true
AL,01127-BEVILL ST_ COMM_ COLLEGE,166,1512,1686,-0.7983,true
AL,01127-BOLDO FIRE STATION,112,954,1072,-0.7854,true
AL,01127-CARBON HILL ABUNDANT LIFE,35,221,257,-0.7237,true
AL,01127-CARBON HILL COMM_ CTR_,102,730,839,-0.7485,true
AL,01127-CORDOVA CITY HALL,221,1076,1309,-0.6532,true
AL,01127-CORONA BAPTIST CH,14,139,154,-0.8117,true
AL,01127-CROSSROADS CH OF CHRIST,15,339,356,-0.9101,true
AL,01127-CURRY COMM_ CTR_,131,1258,1402,-0.8039,true
AL,01127-DILWORTH COMM_ CTR_,40,307,348,-0.7672,true
AL,01127-DORA CIVIC CTR_,228,917,1155,-0.5965,true
AL,01127-EDGIL GROVE BAPTIST CHURCH,32,358,391,-0.8338,true
AL,01127-ELDRIDGE CITY HALL,9,217,228,-0.9123,true
AL,01127-FARMSTEAD BAPTIST,254,1972,2248,-0.7642,true
AL,01127-JASPER ABUNDANT LIFE CH,24,245,273,-0.8095,true
AL,01127-JASPER HOUSING AUTH_ GYM,325,313,641,0.0187,true
AL,01127-JASPER MALL,364,2002,2388,-0.6859,true
AL,01127-KANSAS CITY HALL,15,147,164,-0.8049,true
AL,01127-LAMON CHAPEL UMC,40,527,567,-0.8589,true
AL,01127-LIBERTY HILL CH,11,69,80,-0.725,true
AL,01127-LITTLE VINES CHURCH,76,755,837,-0.8112,true
AL,01127-MANCHESTER COMM_ BLDG_,32,326,361,-0.8144,true
AL,01127-MCCOLLUM MIDWAY FIRE/RESC,22,334,356,-0.8764,true
AL,01127-MCCOLLUM NAT'L GUARD,28,224,253,-0.7747,true
AL,01127-MEADOWSMITH LIBRARY,421,883,1318,-0.3505,true
AL,01127-MEMORIAL PARK NATATORIUM,196,826,1034,-0.6093,true
AL,01127-NAUVOO COMM CTR_,59,500,565,-0.7805,true
AL,01127-NEW BETHANY CH OF GOD,12,263,277,-0.9061,true
AL,01127-NEW HOPE MISSIONARY,59,659,723,-0.8299,true
AL,01127-OAKMAN COMM_ CTR_,136,659,800,-0.6538,true
AL,01127-OLD HERMAN CH,37,428,469,-0.8337,true
AL,01127-PARRISH TOWN HALL,200,956,1165,-0.6489,true
AL,01127-PINEYWOODS FIRE DEPT_,47,610,658,-0.8556,true
AL,01127-PLEASANTFIELD COMM_,12,113,126,-0.8016,true
AL,01127-PROSPECT METHODIST CH,51,677,732,-0.8552,true
AL,01127-PUMPKIN CENTER BAPT CH,24,242,266,-0.8195,true
AL,01127-RICES CHAPEL CH,19,173,193,-0.7979,true
AL,01127-SARAGOSSA COMM_ CTR_,32,393,427,-0.8454,true
AL,01127-SIPSEY COMM_ CTR_,111,352,466,-0.5172,true
AL,01127-TOWNLEY COMM_ CTR_,23,181,206,-0.767,true
AL,01127-TOWNLEY VFD #2,22,210,236,-0.7966,true
AL,01127-TUTWILER FIRE DEPT_,23,283,307,-0.8469,true
AL,01127-TWILLEY TOWN CH,137,384,530,-0.466,true
AL,01127-UNION CHAPEL COMM_ CTR_,109,1043,1157,-0.8073,true
AL,01127-UNION HALL GOODSPRINGS,30,405,436,-0.8601,true
AL,01129-CHARITY CHAPEL FIRE HOUSE,25,371,396,-0.8737,true
AL,01129-CHATOM COURTHOUSE,118,599,724,-0.6644,true
AL,01129-COPELAND ASSEMBLY OF GOD,7,350,357,-0.9608,true
AL,01129-DEER PARK FIRE HOUSE,133,485,621,-0.5668,true
AL,01129-FAIRFORD FIRE HOUSE,54,333,390,-0.7154,true
AL,01129-FRANKVILLE FIRE HOUSE,105,260,372,-0.4167,true
AL,01129-FRUITDALE FIRE HOUSE,59,401,460,-0.7435,true
AL,01129-HOBSON FIRE HOUSE,11,192,203,-0.8916,true
AL,01129-LATON HILL FIRE HOUSE,6,260,267,-0.9513,true
AL,01129-LEROY FIRE HOUSE,157,416,574,-0.4512,true
AL,01129-MALCOLM CTR_,124,113,237,0.0464,true
AL,01129-MILLRY FIRE HOUSE,177,486,663,-0.4661,true
AL,01129-MOWA CHOCTAW COMM_ CTR_,185,419,605,-0.3868,true
AL,01129-McINTOSH COMM_,349,62,412,0.6966,true
AL,01129-RED CREEK FIRE HOUSE,13,353,367,-0.9264,true
AL,01129-ST_ STEPHENS NUTRITION CTR_,90,275,366,-0.5055,true
AL,01129-TIBBIE FIRE HOUSE,23,451,479,-0.8935,true
AL,01129-WAGARVILLE FIRE HOUSE,151,370,528,-0.4148,true
AL,01129-YARBO FIRE HOUSE,76,338,420,-0.6238,true
AL,01131-ARLINGTON COMM_ CTR,111,64,177,0.2655,true
AL,01131-ARLINGTON PRESBYTERIAN,201,7,208,0.9327,true
AL,01131-BOYKIN NUTRITION CTR,166,17,183,0.8142,true
AL,01131-COY PUBLIC SCHOOL BLDG,146,57,204,0.4363,true
AL,01131-ELIJAH SHAW COMM_ CTR,169,56,226,0.5,true
AL,01131-FAITH WHOLE TRUTH CH,92,55,147,0.2517,true
AL,01131-F_S_ ERVIN ELEM_,182,30,213,0.7136,true
AL,01131-HOLY CROSS,427,40,468,0.8269,true
AL,01131-LOWER PEACHTREE COMM_ CTR,186,2,188,0.9787,true
AL,01131-MT_ SINAI BAPTIST,269,14,283,0.9011,true
AL,01131-NATL GUARD ARMORY,492,607,1107,-0.1039,true
AL,01131-PINE APPLE COMM_ CTR,118,29,150,0.5933,true
AL,01131-PINE APPLE LIBRARY,42,81,123,-0.3171,true
AL,01131-PINE HILL CITY HALL,177,295,474,-0.2489,true
AL,01131-PINE LEVEL AME CHURCH,166,73,239,0.3891,true
AL,01131-RIVERVIEW BAPT CH,17,209,228,-0.8421,true
AL,01131-ST_ WISDOM BAPT CH,175,80,255,0.3725,true
AL,01131-WILLIE B_ MCCANTS PLACE,24,42,66,-0.2727,true
AL,01131-YELLOW BLUFF CITY HALL,180,7,187,0.9251,true
AL,01131-ZION REST BAPT CH,109,28,137,0.5912,true
AL,01133-ADDISON COMM_ CTR_,50,916,968,-0.8946,true
AL,01133-ARLEY FIRE DEPT_,150,1435,1598,-0.8041,true
AL,01133-ASHRIDGE FIRE DEPT_,41,609,653,-0.8698,true
AL,01133-BLACK POND FIRE DEPT_,47,441,491,-0.8024,true
AL,01133-DELMAR FIRE DEPT_,15,221,237,-0.8692,true
AL,01133-DOUBLE SPRINGS MUN_ BLDG,111,1172,1291,-0.8218,true
AL,01133-HALEYVILLE SR_ CTR_,124,1587,1728,-0.8466,true
AL,01133-HELICON FIRE DEPT_,49,550,600,-0.835,true
AL,01133-HOUSTON METHODIST CH,65,471,539,-0.7532,true
AL,01133-LYNN COMM CENTER,41,685,731,-0.881,true
AL,01133-MORELAND FIRE DEPT_,10,186,196,-0.898,true
AL,01133-NATURAL BRIDGE COMM CENTER,10,110,121,-0.8264,true
AL,01133-NEEDMORE WALDROP CH,28,392,421,-0.8646,true
AL,01133-NEIGHBORHOOD FCLTY,100,674,781,-0.735,true
AL,01133-NESMITH CHURCH,13,190,204,-0.8676,true
AL,01133-OLD UNION CHURCH,5,83,88,-0.8864,true
AL,01133-PEBBLE COMM_ CTR_,5,233,241,-0.9461,true
AL,01133-UPSHAW FIRE DEPT_,20,236,261,-0.8276,true
